0,1
2,0.988888888888889
4,0.977777777777778
6,0.966666666666667
8,0.955555555555556
10,0.944444444444444
12,0.933333333333333
14,0.922222222222222
16,0.911111111111111
18,0.9
20,0.888888888888889
22,0.877777777777778
24,0.866666666666667
26,0.855555555555556
28,0.844444444444444
30,0.833333333333333
32,0.822222222222222
34,0.811111111111111
36,0.8
38,0.788888888888889
40,0.777777777777778
42,0.766666666666667
44,0.755555555555556
46,0.744444444444444
48,0.733333333333333
50,0.722222222222222
52,0.711111111111111
54,0.7
56,0.688888888888889
58,0.677777777777778
60,0.666666666666667
62,0.655555555555556
64,0.644444444444444
66,0.633333333333333
68,0.622222222222222
70,0.611111111111111
72,0.6
74,0.588888888888889
76,0.577777777777778
78,0.566666666666667
80,0.555555555555556
82,0.544444444444444
84,0.533333333333333
86,0.522222222222222
88,0.511111111111111
90,0.5
92,0.488888888888889
94,0.477777777777778
96,0.466666666666667
98,0.455555555555556
100,0.444444444444444
102,0.433333333333333
104,0.422222222222222
106,0.411111111111111
108,0.4
110,0.388888888888889
112,0.377777777777778
114,0.366666666666667
116,0.355555555555556
118,0.344444444444444
120,0.333333333333333
122,0.322222222222222
124,0.311111111111111
126,0.3
128,0.288888888888889
130,0.277777777777778
132,0.266666666666667
134,0.255555555555556
136,0.244444444444444
138,0.233333333333333
140,0.222222222222222
142,0.211111111111111
144,0.2
146,0.188888888888889
148,0.177777777777778
150,0.166666666666667
152,0.155555555555556
154,0.144444444444444
156,0.133333333333333
158,0.122222222222222
160,0.111111111111111
162,0.1
164,0.0888888888888889
166,0.0777777777777778
168,0.0666666666666667
170,0.0555555555555556
172,0.0444444444444444
174,0.0333333333333333
176,0.0222222222222222
178,0.0111111111111111
180,0
182,0.0111111111111111
184,0.0222222222222222
186,0.0333333333333333
188,0.0444444444444444
190,0.0555555555555556
192,0.0666666666666667
194,0.0777777777777778
196,0.0888888888888889
198,0.1
200,0.111111111111111
202,0.122222222222222
204,0.133333333333333
206,0.144444444444444
208,0.155555555555556
210,0.166666666666667
212,0.177777777777778
214,0.188888888888889
216,0.2
218,0.211111111111111
220,0.222222222222222
222,0.233333333333333
224,0.244444444444444
226,0.255555555555556
228,0.266666666666667
230,0.277777777777778
232,0.288888888888889
234,0.3
236,0.311111111111111
238,0.322222222222222
240,0.333333333333333
242,0.344444444444444
244,0.355555555555556
246,0.366666666666667
248,0.377777777777778
250,0.388888888888889
252,0.4
254,0.411111111111111
256,0.422222222222222
258,0.433333333333333
260,0.444444444444444
262,0.455555555555556
264,0.466666666666667
266,0.477777777777778
268,0.488888888888889
270,0.5
272,0.511111111111111
274,0.522222222222222
276,0.533333333333333
278,0.544444444444444
280,0.555555555555556
282,0.566666666666667
284,0.577777777777778
286,0.588888888888889
288,0.6
290,0.611111111111111
292,0.622222222222222
294,0.633333333333333
296,0.644444444444444
298,0.655555555555556
300,0.666666666666667
302,0.677777777777778
304,0.688888888888889
306,0.7
308,0.711111111111111
310,0.722222222222222
312,0.733333333333333
314,0.744444444444444
316,0.755555555555556
318,0.766666666666667
320,0.777777777777778
322,0.788888888888889
324,0.8
326,0.811111111111111
328,0.822222222222222
330,0.833333333333333
332,0.844444444444444
334,0.855555555555556
336,0.866666666666667
338,0.877777777777778
340,0.888888888888889
342,0.9
344,0.911111111111111
346,0.922222222222222
348,0.933333333333333
350,0.944444444444444
352,0.955555555555556
354,0.966666666666667
356,0.977777777777778
358,0.988888888888889
360,1
